dummy_id,gene_id
12034,NPFFR2|10886
12035,NPFF|8620
12036,NPHP1|4867
12037,NPHP3|27031
12038,NPHP4|261734
12039,NPHS1|4868
12040,NPHS2|7827
12041,NPIPL3|23117
12042,NPIP|9284
12043,NPLOC4|55666
12044,NPL|80896
12045,NPM1|4869
12046,NPM2|10361
12047,NPM3|10360
12048,NPNT|255743
12049,NPPA|4878
12050,NPPB|4879
12051,NPPC|4880
12052,NPR1|4881
12053,NPR2|4882
12054,NPR3|4883
12055,NPRL2|10641
12056,NPRL3|8131
12057,NPSR1|387129
12058,NPS|594857
12059,NPTN|27020
12060,NPTX1|4884
12061,NPTX2|4885
12062,NPTXR|23467
12063,NPVF|64111
12064,NPW|283869
12065,NPY1R|4886
12066,NPY2R|4887
12067,NPY5R|4889
12068,NPY6R|4888
12069,NPY|4852
12070,NQO1|1728
12071,NQO2|4835
12072,NR0B1|190
12073,NR0B2|8431
12074,NR1D1|9572
12075,NR1D2|9975
12076,NR1H2|7376
12077,NR1H3|10062
12078,NR1H4|9971
12079,NR1I2|8856
12080,NR1I3|9970
12081,NR2C1|7181
12082,NR2C2AP|126382
12083,NR2C2|7182
12084,NR2E1|7101
12085,NR2E3|10002
12086,NR2F1|7025
12087,NR2F2|7026
12088,NR2F6|2063
12089,NR3C1|2908
12090,NR3C2|4306
12091,NR4A1|3164
12092,NR4A2|4929
12093,NR4A3|8013
12094,NR5A1|2516
12095,NR5A2|2494
12096,NR6A1|2649
12097,NRADDP|100129354
12098,NRAP|4892
12099,NRARP|441478
12100,NRAS|4893
12101,NRBF2|29982
12102,NRBP1|29959
12103,NRBP2|340371
12104,NRCAM|4897
12105,NRD1|4898
12106,NRF1|4899
12107,NRG1|3084
12108,NRG2|9542
12109,NRG3|10718
12110,NRG4|145957
12111,NRGN|4900
12112,NRIP1|8204
12113,NRIP2|83714
12114,NRIP3|56675
12115,NRK|203447
12116,NRL|4901
12117,NRM|11270
12118,NRN1L|123904
12119,NRN1|51299
12120,NRP1|8829
12121,NRP2|8828
12122,NRSN1|140767
12123,NRSN2|80023
12124,NRTN|4902
12125,NRXN1|9378
12126,NRXN2|9379
12127,NRXN3|9369
12128,NSA2|10412
12129,NSD1|64324
12130,NSDHL|50814
12131,NSFL1C|55968
12132,NSF|4905
12133,NSL1|25936
12134,NSMAF|8439
12135,NSMCE1|197370
12136,NSMCE2|286053
12137,NSMCE4A|54780
12138,NSUN2|54888
12139,NSUN3|63899
12140,NSUN4|387338
12141,NSUN5P1|155400
12142,NSUN5P2|260294
12143,NSUN5|55695
12144,NSUN6|221078
12145,NSUN7|79730
12146,NT5C1A|84618
12147,NT5C1B|93034
12148,NT5C2|22978
12149,NT5C3L|115024
12150,NT5C3|51251
12151,NT5C|30833
12152,NT5DC1|221294
12153,NT5DC2|64943
12154,NT5DC3|51559
12155,NT5E|4907
12156,NT5M|56953
12157,NTAN1|123803
12158,NTF3|4908
12159,NTF4|4909
12160,NTHL1|4913
12161,NTM|50863
12162,NTN1|9423
12163,NTN3|4917
12164,NTN4|59277
12165,NTN5|126147
12166,NTNG1|22854
12167,NTNG2|84628
12168,NTRK1|4914
12169,NTRK2|4915
12170,NTRK3|4916
12171,NTSR1|4923
12172,NTSR2|23620
12173,NTS|4922
12174,NUAK1|9891
12175,NUAK2|81788
12176,NUB1|51667
12177,NUBP1|4682
12178,NUBP2|10101
12179,NUBPL|80224
12180,NUCB1|4924
12181,NUCB2|4925
12182,NUCKS1|64710
12183,NUDCD1|84955
12184,NUDCD2|134492
12185,NUDCD3|23386
12186,NUDC|10726
12187,NUDT10|170685
12188,NUDT11|55190
12189,NUDT12|83594
12190,NUDT13|25961
12191,NUDT14|256281
12192,NUDT15|55270
12193,NUDT16L1|84309
12194,NUDT16P1|152195
12195,NUDT16|131870
12196,NUDT17|200035
12197,NUDT18|79873
12198,NUDT19|390916
12199,NUDT1|4521
12200,NUDT21|11051
12201,NUDT22|84304
12202,NUDT2|318
12203,NUDT3|11165
12204,NUDT4|11163
12205,NUDT5|11164
12206,NUDT6|11162
12207,NUDT7|283927
12208,NUDT8|254552
12209,NUDT9P1|119369
12210,NUDT9|53343
12211,NUF2|83540
12212,NUFIP1|26747
12213,NUFIP2|57532
12214,NUMA1|4926
12215,NUMBL|9253
12216,NUMB|8650
12217,NUP107|57122
12218,NUP133|55746
12219,NUP153|9972
12220,NUP155|9631
12221,NUP160|23279
12222,NUP188|23511
12223,NUP205|23165
12224,NUP210L|91181
12225,NUP210|23225
12226,NUP214|8021
12227,NUP35|129401
12228,NUP37|79023
12229,NUP43|348995
12230,NUP50|10762
12231,NUP54|53371
12232,NUP62CL|54830
12233,NUP62|23636
12234,NUP85|79902
12235,NUP88|4927
12236,NUP93|9688
12237,NUP98|4928
12238,NUPL1|9818
12239,NUPL2|11097
12240,NUPR1|26471
12241,NUS1|116150
12242,NUSAP1|51203
12243,NUTF2|10204
12244,NVL|4931
12245,NWD1|284434
12246,NXF1|10482
12247,NXF2B|728343
12248,NXF2|56001
12249,NXF3|56000
12250,NXF4|55999
12251,NXF5|55998
12252,NXNL1|115861
12253,NXNL2|158046
12254,NXN|64359
12255,NXPH1|30010
12256,NXPH2|11249
12257,NXPH3|11248
12258,NXPH4|11247
12259,NXT1|29107
12260,NXT2|55916
12261,NYNRIN|57523
12262,NYX|60506
12263,OAF|220323
12264,OAS1|4938
12265,OAS2|4939
12266,OAS3|4940
12267,OASL|8638
12268,OAT|4942
12269,OAZ1|4946
12270,OAZ2|4947
12271,OAZ3|51686
12272,OBFC1|79991
12273,OBFC2A|64859
12274,OBFC2B|79035
12275,OBP2A|29991
12276,OBP2B|29989
12277,OBSCN|84033
12278,OBSL1|23363
12279,OC90|729330
12280,OCA2|4948
12281,OCEL1|79629
12282,OCIAD1|54940
12283,OCIAD2|132299
12284,OCLM|10896
12285,OCLN|4950
12286,OCM2|4951
12287,OCM|654231
12288,OCRL|4952
12289,ODAM|54959
12290,ODC1|4953
12291,ODF1|4956
12292,ODF2L|57489
12293,ODF2|4957
12294,ODF3B|440836
12295,ODF3L1|161753
12296,ODF3L2|284451
12297,ODF3|113746
12298,ODF4|146852
12299,ODZ1|10178
12300,ODZ2|57451
12301,ODZ3|55714
12302,ODZ4|26011
12303,OFD1|8481
12304,OGDHL|55753
12305,OGDH|4967
12306,OGFOD1|55239
12307,OGFOD2|79676
12308,OGFRL1|79627
12309,OGFR|11054
12310,OGG1|4968
12311,OGN|4969
12312,OGT|8473
12313,OIP5|11339
12314,OIT3|170392
12315,OLA1|29789
12316,OLAH|55301
12317,OLFM1|10439
12318,OLFM2|93145
12319,OLFM3|118427
12320,OLFM4|10562
12321,OLFML1|283298
12322,OLFML2A|169611
12323,OLFML2B|25903
12324,OLFML3|56944
12325,OLIG1|116448
12326,OLIG2|10215
12327,OLIG3|167826
12328,OLR1|4973
12329,OMA1|115209
12330,OMD|4958
12331,OMG|4974
12332,OMP|4975
12333,ONECUT1|3175
12334,ONECUT2|9480
12335,ONECUT3|390874
12336,OOEP|441161
12337,OPA1|4976
12338,OPA3|80207
12339,OPALIN|93377
12340,OPCML|4978
12341,OPHN1|4983
12342,OPLAH|26873
12343,OPN1LW|5956
12344,OPN1MW|2652
12345,OPN1SW|611
12346,OPN3|23596
12347,OPN4|94233
12348,OPN5|221391
12349,OPRD1|4985
12350,OPRK1|4986
12351,OPRL1|4987
12352,OPRM1|4988
12353,OPTC|26254
12354,OPTN|10133
12355,OR10A2|341276
12356,OR10A3|26496
12357,OR10A4|283297
12358,OR10A5|144124
12359,OR10A6|390093
12360,OR10A7|121364
12361,OR10AD1|121275
12362,OR10AG1|282770
12363,OR10C1|442194
12364,OR10G2|26534
12365,OR10G3|26533
12366,OR10G4|390264
12367,OR10G7|390265
12368,OR10G8|219869
12369,OR10G9|219870
12370,OR10H1|26539
12371,OR10H2|26538
12372,OR10H3|26532
12373,OR10H4|126541
12374,OR10H5|284433
12375,OR10J1|26476
12376,OR10J3|441911
12377,OR10J5|127385
12378,OR10K1|391109
12379,OR10K2|391107
12380,OR10P1|121130
12381,OR10Q1|219960
12382,OR10R2|343406
12383,OR10S1|219873
12384,OR10T2|128360
12385,OR10V1|390201
12386,OR10W1|81341
12387,OR10X1|128367
12388,OR10Z1|128368
12389,OR11A1|26531
12390,OR11G2|390439
12391,OR11H12|440153
12392,OR11H1|81061
12393,OR11H4|390442
12394,OR11H6|122748
12395,OR11L1|391189
12396,OR12D2|26529
12397,OR12D3|81797
12398,OR13A1|79290
12399,OR13C2|392376
12400,OR13C3|138803
12401,OR13C4|138804
12402,OR13C5|138799
12403,OR13C8|138802
12404,OR13C9|286362
12405,OR13D1|286365
12406,OR13F1|138805
12407,OR13G1|441933
12408,OR13H1|347468
12409,OR13J1|392309
12410,OR14A16|284532
12411,OR14C36|127066
12412,OR14I1|401994
12413,OR14J1|442191
12414,OR1A1|8383
12415,OR1A2|26189
12416,OR1B1|347169
12417,OR1C1|26188
12418,OR1D2|4991
12419,OR1D4|8385
12420,OR1E1|8387
12421,OR1E2|8388
12422,OR1F1|4992
12423,OR1F2P|26184
12424,OR1G1|8390
12425,OR1I1|126370
12426,OR1J1|347168
12427,OR1J2|26740
12428,OR1J4|26219
12429,OR1K1|392392
12430,OR1L1|26737
12431,OR1L3|26735
12432,OR1L4|254973
12433,OR1L6|392390
12434,OR1L8|138881
12435,OR1M1|125963
12436,OR1N1|138883
12437,OR1N2|138882
12438,OR1Q1|158131
12439,OR1S1|219959
12440,OR1S2|219958
12441,OR2A12|346525
12442,OR2A14|135941
12443,OR2A1|346528
12444,OR2A25|392138
12445,OR2A2|442361
12446,OR2A4|79541
12447,OR2A5|393046
12448,OR2A7|401427
12449,OR2A9P|441295
12450,OR2AE1|81392
12451,OR2AG1|144125
12452,OR2AG2|338755
12453,OR2AK2|391191
12454,OR2AT4|341152
12455,OR2B11|127623
12456,OR2B2|81697
12457,OR2B3|442184
12458,OR2B6|26212
12459,OR2C1|4993
12460,OR2C3|81472
12461,OR2D2|120776
12462,OR2D3|120775
12463,OR2F1|26211
12464,OR2F2|135948
12465,OR2G2|81470
12466,OR2G3|81469
12467,OR2G6|391211
12468,OR2H1|26716
12469,OR2H2|7932
12470,OR2J2|26707
12471,OR2J3|442186
12472,OR2K2|26248
12473,OR2L13|284521
12474,OR2L1P|26247
12475,OR2L2|26246
12476,OR2L3|391192
12477,OR2L8|391190
12478,OR2M1P|388762
12479,OR2M2|391194
12480,OR2M3|127062
12481,OR2M4|26245
12482,OR2M5|127059
12483,OR2M7|391196
12484,OR2S2|56656
12485,OR2T10|127069
12486,OR2T11|127077
12487,OR2T12|127064
12488,OR2T1|26696
12489,OR2T27|403239
12490,OR2T29|343563
12491,OR2T2|401992
12492,OR2T33|391195
12493,OR2T34|127068
12494,OR2T35|403244
12495,OR2T3|343173
12496,OR2T4|127074
12497,OR2T5|401993
12498,OR2T6|254879
12499,OR2T8|343172
12500,OR2V2|285659
12501,OR2W1|26692
12502,OR2W3|343171
12503,OR2W5|441932
12504,OR2Y1|134083
12505,OR2Z1|284383
12506,OR3A1|4994
12507,OR3A2|4995
12508,OR3A3|8392
12509,OR3A4|390756
12510,OR4A15|81328
12511,OR4A16|81327
12512,OR4A47|403253
12513,OR4A5|81318
12514,OR4B1|119765
12515,OR4C11|219429
12516,OR4C12|283093
12517,OR4C13|283092
12518,OR4C15|81309
12519,OR4C16|219428
12520,OR4C3|256144
12521,OR4C45|403257
12522,OR4C46|119749
12523,OR4C6|219432
12524,OR4D10|390197
12525,OR4D11|219986
12526,OR4D1|26689
12527,OR4D2|124538
12528,OR4D5|219875
12529,OR4D6|219983
12530,OR4D9|390199
12531,OR4E2|26686
12532,OR4F15|390649
12533,OR4F17|81099
12534,OR4F21|441308
12535,OR4F29|729759
12536,OR4F4|26682
12537,OR4F5|79501
12538,OR4F6|390648
12539,OR4K13|390433
12540,OR4K14|122740
12541,OR4K15|81127
12542,OR4K17|390436
12543,OR4K1|79544
12544,OR4K2|390431
12545,OR4K5|79317
12546,OR4L1|122742
12547,OR4M1|441670
12548,OR4M2|390538
12549,OR4N2|390429
12550,OR4N3P|390539
12551,OR4N4|283694
12552,OR4N5|390437
12553,OR4P4|81300
12554,OR4Q3|441669
12555,OR4S1|256148
12556,OR4S2|219431
12557,OR4X1|390113
12558,OR4X2|119764
12559,OR51A2|401667
12560,OR51A4|401666
12561,OR51A7|119687
12562,OR51B2|79345
12563,OR51B4|79339
12564,OR51B5|282763
12565,OR51B6|390058
12566,OR51D1|390038
12567,OR51E1|143503
12568,OR51E2|81285
12569,OR51F1|256892
12570,OR51F2|119694
12571,OR51G1|79324
12572,OR51G2|81282
12573,OR51I1|390063
12574,OR51I2|390064
12575,OR51L1|119682
12576,OR51M1|390059
12577,OR51Q1|390061
12578,OR51S1|119692
12579,OR51T1|401665
12580,OR51V1|283111
12581,OR52A1|23538
12582,OR52A4|390053
12583,OR52A5|390054
12584,OR52B2|255725
12585,OR52B4|143496
12586,OR52B6|340980
12587,OR52D1|390066
12588,OR52E2|119678
12589,OR52E4|390081
12590,OR52E6|390078
12591,OR52E8|390079
12592,OR52H1|390067
12593,OR52I1|390037
12594,OR52I2|143502
12595,OR52J3|119679
12596,OR52K1|390036
12597,OR52K2|119774
12598,OR52L1|338751
12599,OR52M1|119772
12600,OR52N1|79473
12601,OR52N2|390077
12602,OR52N4|390072
12603,OR52N5|390075
12604,OR52R1|119695
12605,OR52W1|120787
12606,OR56A1|120796
12607,OR56A3|390083
12608,OR56A4|120793
12609,OR56A5|390084
12610,OR56B1|387748
12611,OR56B4|196335
12612,OR5A1|219982
12613,OR5A2|219981
12614,OR5AC2|81050
12615,OR5AK2|390181
12616,OR5AN1|390195
12617,OR5AP2|338675
12618,OR5AR1|219493
12619,OR5AS1|219447
12620,OR5AU1|390445
12621,OR5B12|390191
12622,OR5B17|219965
12623,OR5B21|219968
12624,OR5B2|390190
12625,OR5B3|441608
12626,OR5C1|392391
12627,OR5D13|390142
12628,OR5D14|219436
12629,OR5D16|390144
12630,OR5D18|219438
12631,OR5E1P|26343
12632,OR5F1|338674
12633,OR5H14|403273
12634,OR5H15|403274
12635,OR5H1|26341
12636,OR5H2|79310
12637,OR5H6|79295
12638,OR5I1|10798
12639,OR5J2|282775
12640,OR5K1|26339
12641,OR5K2|402135
12642,OR5K3|403277
12643,OR5K4|403278
12644,OR5L1|219437
12645,OR5L2|26338
12646,OR5M10|390167
12647,OR5M11|219487
12648,OR5M1|390168
12649,OR5M3|219482
12650,OR5M8|219484
12651,OR5M9|390162
12652,OR5P2|120065
12653,OR5P3|120066
12654,OR5R1|219479
12655,OR5T1|390155
12656,OR5T2|219464
12657,OR5T3|390154
12658,OR5V1|81696
12659,OR5W2|390148
12660,OR6A2|8590
12661,OR6B1|135946
12662,OR6B2|389090
12663,OR6B3|150681
12664,OR6C1|390321
12665,OR6C2|341416
12666,OR6C3|254786
12667,OR6C4|341418
12668,OR6C65|403282
12669,OR6C68|403284
12670,OR6C6|283365
12671,OR6C70|390327
12672,OR6C74|254783
12673,OR6C75|390323
12674,OR6C76|390326
12675,OR6F1|343169
12676,OR6K2|81448
12677,OR6K3|391114
12678,OR6K6|128371
12679,OR6M1|390261
12680,OR6N1|128372
12681,OR6N2|81442
12682,OR6P1|128366
12683,OR6Q1|219952
12684,OR6S1|341799
12685,OR6T1|219874
12686,OR6V1|346517
12687,OR6W1P|89883
12688,OR6X1|390260
12689,OR6Y1|391112
12690,OR7A10|390892
12691,OR7A17|26333
12692,OR7A5|26659
12693,OR7C1|26664
12694,OR7C2|26658
12695,OR7D2|162998
12696,OR7D4|125958
12697,OR7E156P|283491
12698,OR7E24|26648
12699,OR7E37P|26636
12700,OR7E5P|219445
12701,OR7E91P|79315
12702,OR7G1|125962
12703,OR7G2|390882
12704,OR7G3|390883
12705,OR8A1|390275
12706,OR8B12|219858
12707,OR8B2|26595
12708,OR8B3|390271
12709,OR8B4|283162
12710,OR8B8|26493
12711,OR8D1|283159
12712,OR8D2|283160
12713,OR8D4|338662
12714,OR8G2|26492
12715,OR8G5|219865
12716,OR8H1|219469
12717,OR8H2|390151
12718,OR8H3|390152
12719,OR8I2|120586
12720,OR8J1|219477
12721,OR8J3|81168
12722,OR8K1|390157
12723,OR8K3|219473
12724,OR8K5|219453
12725,OR8S1|341568
12726,OR8U1|219417
12727,OR9A2|135924
12728,OR9A4|130075
12729,OR9G4|283189
12730,OR9G9|504191
12731,OR9I1|219954
12732,OR9K2|441639
12733,OR9Q1|219956
12734,OR9Q2|219957
12735,ORAI1|84876
12736,ORAI2|80228
12737,ORAI3|93129
12738,ORAOV1|220064
12739,ORC1L|4998
12740,ORC2L|4999
12741,ORC3L|23595
12742,ORC4L|5000
12743,ORC5L|5001
12744,ORC6L|23594
12745,ORM1|5004
12746,ORM2|5005
12747,ORMDL1|94101
12748,ORMDL2|29095
12749,ORMDL3|94103
12750,OS9|10956
12751,OSBP2|23762
12752,OSBPL10|114884
12753,OSBPL11|114885
12754,OSBPL1A|114876
12755,OSBPL2|9885
12756,OSBPL3|26031
12757,OSBPL5|114879
12758,OSBPL6|114880
12759,OSBPL7|114881
12760,OSBPL8|114882
12761,OSBPL9|114883
12762,OSBP|5007
12763,OSCAR|126014
12764,OSCP1|127700
12765,OSGEPL1|64172
12766,OSGEP|55644
12767,OSGIN1|29948
12768,OSGIN2|734
12769,OSMR|9180
12770,OSM|5008
12771,OSR1|130497
12772,OSR2|116039
12773,OST4|100128731
12774,OSTBETA|123264
12775,OSTCL|202459
12776,OSTC|58505
12777,OSTF1|26578
12778,OSTM1|28962
12779,OSTN|344901
12780,OSTalpha|200931
12781,OTC|5009
12782,OTOA|146183
12783,OTOF|9381
12784,OTOL1|131149
12785,OTOP1|133060
12786,OTOP2|92736
12787,OTOP3|347741
12788,OTOR|56914
12789,OTOS|150677
12790,OTP|23440
12791,OTUB1|55611
12792,OTUB2|78990
12793,OTUD1|220213
12794,OTUD3|23252
12795,OTUD4|54726
12796,OTUD5|55593
12797,OTUD6A|139562
12798,OTUD6B|51633
12799,OTUD7A|161725
12800,OTUD7B|56957
12801,OTX1|5013
12802,OTX2|5015
12803,OVCA2|124641
12804,OVCH1|341350
12805,OVCH2|341277
12806,OVGP1|5016
12807,OVOL1|5017
12808,OVOL2|58495
12809,OXA1L|5018
12810,OXCT1|5019
12811,OXCT2|64064
12812,OXER1|165140
12813,OXGR1|27199
12814,OXNAD1|92106
12815,OXR1|55074
12816,OXSM|54995
12817,OXSR1|9943
12818,OXTR|5021
12819,OXT|5020
12820,P2RX1|5023
12821,P2RX2|22953
12822,P2RX3|5024
12823,P2RX4|5025
12824,P2RX5|5026
12825,P2RX6P|440799
12826,P2RX6|9127
12827,P2RX7|5027
12828,P2RY10|27334
12829,P2RY11|5032
12830,P2RY12|64805
12831,P2RY13|53829
12832,P2RY14|9934
12833,P2RY1|5028
12834,P2RY2|5029
12835,P2RY4|5030
12836,P2RY6|5031
12837,P2RY8|286530
12838,P4HA1|5033
12839,P4HA2|8974
12840,P4HA3|283208
12841,P4HB|5034
12842,P4HTM|54681
12843,P704P|641455
12844,PA2G4P4|647033
12845,PA2G4|5036
12846,PAAF1|80227
12847,PABPC1L2A|340529
12848,PABPC1L2B|645974
12849,PABPC1L|80336
12850,PABPC1P2|728773
12851,PABPC1|26986
12852,PABPC3|5042
12853,PABPC4L|132430
12854,PABPC4|8761
12855,PABPC5|140886
12856,PABPN1L|390748
12857,PABPN1|8106
12858,PACRGL|133015
12859,PACRG|135138
12860,PACS1|55690
12861,PACS2|23241
12862,PACSIN1|29993
12863,PACSIN2|11252
12864,PACSIN3|29763
12865,PADI1|29943
12866,PADI2|11240
12867,PADI3|51702
12868,PADI4|23569
12869,PADI6|353238
12870,PAEP|5047
12871,PAF1|54623
12872,PAFAH1B1|5048
12873,PAFAH1B2|5049
12874,PAFAH1B3|5050
12875,PAFAH2|5051
12876,PAG1|55824
12877,PAGE1|8712
12878,PAGE2B|389860
12879,PAGE2|203569
12880,PAGE3|139793
12881,PAGE4|9506
12882,PAGE5|90737
12883,PAH|5053
12884,PAICS|10606
12885,PAIP1|10605
12886,PAIP2B|400961
12887,PAIP2|51247
12888,PAK1IP1|55003
12889,PAK1|5058
12890,PAK2|5062
12891,PAK3|5063
12892,PAK4|10298
12893,PAK6|56924
12894,PAK7|57144
12895,PALB2|79728
12896,PALLD|23022
12897,PALM2-AKAP2|445815
12898,PALM2|114299
12899,PALM3|342979
12900,PALMD|54873
12901,PALM|5064
12902,PAMR1|25891
12903,PAM|5066
12904,PAN2|9924
12905,PAN3|255967
12906,PANK1|53354
12907,PANK2|80025
12908,PANK3|79646
12909,PANK4|55229
12910,PANX1|24145
12911,PANX2|56666
12912,PANX3|116337
12913,PAOX|196743
12914,PAPD4|167153
12915,PAPD5|64282
12916,PAPD7|11044
12917,PAPLN|89932
12918,PAPL|390928
12919,PAPOLA|10914
12920,PAPOLB|56903
12921,PAPOLG|64895
12922,PAPPA2|60676
12923,PAPPA|5069
12924,PAPSS1|9061
12925,PAPSS2|9060
12926,PAQR3|152559
12927,PAQR4|124222
12928,PAQR5|54852
12929,PAQR6|79957
12930,PAQR7|164091
12931,PAQR8|85315
12932,PAQR9|344838
12933,PAR-SN|347746
12934,PAR1|145624
12935,PAR4|347745
12936,PAR5|8123
12937,PARD3B|117583
12938,PARD3|56288
12939,PARD6A|50855
12940,PARD6B|84612
12941,PARD6G|84552
12942,PARG|8505
12943,PARK2|5071
12944,PARK7|11315
12945,PARL|55486
12946,PARM1|25849
12947,PARN|5073
12948,PARP10|84875
12949,PARP11|57097
12950,PARP12|64761
12951,PARP14|54625
12952,PARP15|165631
12953,PARP16|54956
12954,PARP1|142
12955,PARP2|10038
12956,PARP3|10039
12957,PARP4|143
12958,PARP6|56965
12959,PARP8|79668
12960,PARP9|83666
12961,PARS2|25973
12962,PART1|25859
12963,PARVA|55742
12964,PARVB|29780
12965,PARVG|64098
12966,PASD1|139135
12967,PASK|23178
12968,PATE1|160065
12969,PATE2|399967
12970,PATE3|100169851
12971,PATE4|399968
12972,PATL1|219988
12973,PATL2|197135
12974,PATZ1|23598
12975,PAWR|5074
12976,PAX1|5075
12977,PAX2|5076
12978,PAX3|5077
12979,PAX4|5078
12980,PAX5|5079
12981,PAX6|5080
12982,PAX7|5081
12983,PAX8|7849
12984,PAX9|5083
12985,PAXIP1|22976
12986,PBK|55872
12987,PBLD|64081
12988,PBOV1|59351
12989,PBRM1|55193
12990,PBX1|5087
12991,PBX2|5089
12992,PBX3|5090
12993,PBX4|80714
12994,PBXIP1|57326
12995,PCA3|50652
12996,PCBD1|5092
12997,PCBD2|84105
12998,PCBP1|5093
12999,PCBP2|5094
13000,PCBP3|54039
13001,PCBP4|57060
13002,PCCA|5095
13003,PCCB|5096
13004,PCDH10|57575
13005,PCDH11X|27328
13006,PCDH11Y|83259
13007,PCDH12|51294
13008,PCDH15|65217
13009,PCDH17|27253
13010,PCDH18|54510
13011,PCDH19|57526
13012,PCDH1|5097
13013,PCDH20|64881
13014,PCDH7|5099
13015,PCDH8|5100
13016,PCDH9|5101
13017,PCDHA10|56139
13018,PCDHA11|56138
13019,PCDHA12|56137
13020,PCDHA13|56136
13021,PCDHA1|56147
13022,PCDHA2|56146
13023,PCDHA3|56145
13024,PCDHA4|56144
13025,PCDHA5|56143
13026,PCDHA6|56142
13027,PCDHA7|56141
13028,PCDHA8|56140
13029,PCDHA9|9752
13030,PCDHAC1|56135
13031,PCDHAC2|56134
13032,PCDHB10|56126
13033,PCDHB11|56125
13034,PCDHB12|56124
13035,PCDHB13|56123
13036,PCDHB14|56122
13037,PCDHB15|56121
13038,PCDHB16|57717
13039,PCDHB17|54661
13040,PCDHB18|54660
13041,PCDHB19P|84054
13042,PCDHB1|29930
13043,PCDHB2|56133
13044,PCDHB3|56132
13045,PCDHB4|56131
13046,PCDHB5|26167
13047,PCDHB6|56130
13048,PCDHB7|56129
13049,PCDHB8|56128
13050,PCDHB9|56127
13051,PCDHGA10|56106
13052,PCDHGA11|56105
13053,PCDHGA12|26025
13054,PCDHGA1|56114
13055,PCDHGA2|56113
13056,PCDHGA3|56112
13057,PCDHGA4|56111
13058,PCDHGA5|56110
13059,PCDHGA6|56109
13060,PCDHGA7|56108
13061,PCDHGA8|9708
13062,PCDHGA9|56107
13063,PCDHGB1|56104
13064,PCDHGB2|56103
13065,PCDHGB3|56102
13066,PCDHGB4|8641
13067,PCDHGB5|56101
13068,PCDHGB6|56100
13069,PCDHGB7|56099
13070,PCDHGB8P|56120
13071,PCDHGC3|5098
13072,PCDHGC4|56098
13073,PCDHGC5|56097
13074,PCDP1|200373
13075,PCF11|51585
13076,PCGEM1|64002
13077,PCGF1|84759
13078,PCGF2|7703
13079,PCGF3|10336
13080,PCGF5|84333
13081,PCGF6|84108
13082,PCID2|55795
13083,PCIF1|63935
13084,PCK1|5105
13085,PCK2|5106
13086,PCLO|27445
13087,PCM1|5108
13088,PCMT1|5110
13089,PCMTD1|115294
13090,PCMTD2|55251
13091,PCNAP1|359806
13092,PCNA|5111
13093,PCNP|57092
13094,PCNT|5116
13095,PCNXL2|80003
13096,PCNXL3|399909
13097,PCNX|22990
13098,PCOLCE2|26577
13099,PCOLCE|5118
13100,PCOTH|542767
13101,PCP2|126006
13102,PCP4L1|654790
13103,PCP4|5121
13104,PCSK1N|27344
13105,PCSK1|5122
13106,PCSK2|5126
13107,PCSK4|54760
13108,PCSK5|5125
13109,PCSK6|5046
13110,PCSK7|9159
13111,PCSK9|255738
13112,PCTP|58488
13113,PCYOX1L|78991
13114,PCYOX1|51449
13115,PCYT1A|5130
13116,PCYT1B|9468
13117,PCYT2|5833
13118,PC|5091
13119,PDAP1|11333
13120,PDCD10|11235
13121,PDCD11|22984
13122,PDCD1LG2|80380
13123,PDCD1|5133
13124,PDCD2L|84306
13125,PDCD2|5134
13126,PDCD4|27250
13127,PDCD5|9141
13128,PDCD6IP|10015
13129,PDCD6|10016
13130,PDCD7|10081
13131,PDCL2|132954
13132,PDCL3|79031
13133,PDCL|5082
13134,PDC|5132
13135,PDDC1|347862
13136,PDE10A|10846
13137,PDE11A|50940
13138,PDE12|201626
13139,PDE1A|5136
13140,PDE1B|5153
13141,PDE1C|5137
13142,PDE2A|5138
13143,PDE3A|5139
13144,PDE3B|5140
13145,PDE4A|5141
13146,PDE4B|5142
13147,PDE4C|5143
13148,PDE4DIP|9659
13149,PDE4D|5144
13150,PDE5A|8654
13151,PDE6A|5145
13152,PDE6B|5158
13153,PDE6C|5146
13154,PDE6D|5147
13155,PDE6G|5148
13156,PDE6H|5149
13157,PDE7A|5150
13158,PDE7B|27115
13159,PDE8A|5151
13160,PDE8B|8622
13161,PDE9A|5152
13162,PDF|64146
13163,PDGFA|5154
13164,PDGFB|5155
13165,PDGFC|56034
13166,PDGFD|80310
13167,PDGFRA|5156
13168,PDGFRB|5159
13169,PDGFRL|5157
13170,PDHA1|5160
13171,PDHA2|5161
13172,PDHB|5162
13173,PDHX|8050
13174,PDIA2|64714
13175,PDIA3P|171423
13176,PDIA3|2923
13177,PDIA4|9601
13178,PDIA5|10954
13179,PDIA6|10130
13180,PDIK1L|149420
13181,PDILT|204474
13182,PDK1|5163
13183,PDK2|5164
13184,PDK3|5165
13185,PDK4|5166
13186,PDLIM1|9124
13187,PDLIM2|64236
13188,PDLIM3|27295
13189,PDLIM4|8572
13190,PDLIM5|10611
13191,PDLIM7|9260
13192,PDP1|54704
13193,PDP2|57546
13194,PDPK1|5170
13195,PDPN|10630
13196,PDPR|55066
13197,PDRG1|81572
13198,PDS5A|23244
13199,PDS5B|23047
13200,PDSS1|23590
13201,PDSS2|57107
13202,PDX1|3651
